default,Identifier,Remarks,Filter,eng enc ena enz eni ens enj enb enl ent enw,cs,da,de,el,eo,es,esm esn esg esc esa esd esv eso esr ess esf esl esy esz esb ese esh esi esu,fi,fr,hu,it,jp,ko,nl,no nb,pl,pt,ptg,ro,ru,sr,sv,tr
Team DM (Spawn),NETMNU_GAMETYPE4,,,,Týmový DM (s monstry),,Team DM mit Monstern,,,DM por Equipos (Spawn),,Joukkuematsi (esineet palautuvat),,Team DM (Újraszületés),DM a Squadre (Spawn),,,,Team DM (Spawn),Drużynowy DM (z przeciwnikami),Mata-mata entre equipes (com surgimentos),,DM în echipă (doar spawn),Командный бой (с возрождениями),,Team DM (Spawn),DM Takımı (Spawn)
Team DM (No Spawn),NETMNU_GAMETYPE5,,,,Týmový DM (bez monster),Team DM (ingen Spawn),Team DM ohne Monster,,,DM por Equipos (Sin Spawn),,Joukkuematsi (esineet eivät palaudu),,Team DM (Nincs újraszületés),DM a Squadre (senza Spawn),,,,Team DM (Ingen Spawn),Drużynowy DM (bez przeciwników),Mata-mata entre equipes (sem surgimentos),,DM în echipă (fără spawn),Командный бой (без возрождений),,Team DM (ingen spawn),DM Takımı (Yumurtlama Yok)
Episode,NETMNU_EPISODE,,,,Epizoda,,,,Epizodo,Episodio,,Episodi,Episode,Epizód,Episodio,,,Aflevering,,Epizod,Episódio,,Episod,Эпизод,,Episod,Bölüm
Level,NETMNU_LEVEL,,,,Úroveň,Niveau,,,Nivelo,Nivel,,Taso,Niveau,Pálya,Livello,,,,Nivå,Poziom,Fase,,Nivel,Уровень,,Nivå,Seviye
Monsters,NETMNU_MONSTERS,,,,Příšery,Monstre,Monster,,Monstroj,Monstruos,,Hirviöt,Monstres,Szörnyek,Mostri,,,,Monstre,Potwory,Monstros,,Monștri,Монстры,,Monster,Canavarlar
Markers,NETMNU_MARKERS,,,,Značky,Markører,Markierungen,,Markoj,Marcas,,Merkit,Marqueurs,Jelölők,Marcatori,,,Markers,Markører,Oznaczenia,Marcadores,,Markere,Отметки,,Markörer,İşaretleyiciler
Map Exits,NETMNU_MAPEXITS,,,,Východy z map,Kortets udgange,Levelausgänge,,Eliroj de Mapo,Salidas de Mapa,,Tasopoistumiset,Sorties,Pálya kijáratok,Uscita,,,Kaart uitgangen,Kartutganger,Wyjścia z Poziomów,Saídas da fase,,Ieșiri Hartă,Выходы на карте,,Utgångar på kartan,Harita Çıkışları
Friendly Fire,NETMNU_FFIRE,,,,Střelba do vlastních,Skud fra egen side,Teambeschuss,,,Fuego Amigo,,Ristituli,Tir Fratricide,Csapatsebzés,Fuoco amico,,,Vriendelijk vuur,Vennlig ild,Strzelanie do Kompanów,Fogo amigo,,Accidente,Огонь по своим,,Vänskaplig eldgivning,Dost Ateşi
Accept,NETMNU_ACCEPT,,,,OK,Accepter,Ok,,,Aceptar,,Hyväksy,Accepter,Elfogad,Accetta,,,Accepteer,Godta,Akceptuj,Aceitar,,,Принять,,Acceptera,Kabul et
Server,NETMNU_SERVER,,,,,,,,Servilo,Servidor,,Palvelin,Serveur,Szerver,,,,Server,,Serwer,Servidor,,,Сервер,,,Sunucu
Port,NETMNU_PORT,Network port!,,,,,,,Konektejo,Puerto,,Portti,,,Porta,,,Poort,,Port,Porta,,,Порт,,,Liman
Connect,NETMNU_CONNECT,,,,Připojit,Forbind,Vebinden,,Konekti,Conectar,,Yhdistä,Connecter,Kapcsolódás,Connetti,,,,Koble til,Połącz,Conectar,,Conectare,Подключиться,,Anslut,Bağlan
,,Gameplay options,,,,,,,,,,,,,,,,,,,,,,,,,
Hitscan Only,OPTVAL_HITSCAN,,,,Pouze hitscan,Kun Hitscan,Nur Hitscan,,,Solo hitscan,,Vain osumatarkistus,Hitscans seulement,Kizárólag hitscan,Solo Hitscan,,,Alleen hitscan,Bare hitscan,Tylko hitscan,Somente hitscan,,Doar hitscan,Только места мгновенного попадания,,Endast Hitscan,Yalnızca Hitscan
Run Mode,PLRMNU_RUNMODE,,,,Režim běhu,Kør-tilstand,Rennmodus,,,Modo de Correr,,Juoksutila,Mode Course,Futás sebesség,Modalità di corsa,,,Rennen,Kjør modus,Tryb Biegania,Modo correr,,Mod fugă,Режим бега,,Körläge,Çalışma Modu
Allow Toggle,PLRMNU_TOGGLE,,,,Povolit přepnutí,Tillad skifte,Umschalten erlauben,,,Permitir Alternado,,Salli vaihtokytkeminen,Autoriser on/off,Futás sebesség változtatható,Consenti alternanza,,,Toestaan Toggle,Tillat veksling,Pozwól na Przełączenie,Permitir ativar/desativar,,Permite comutare,Разрешить переключение,,Tillåt växla,Geçişe İzin Ver
Override Toggle,PLRMNU_OVERRIDE,,,,Potlačit přepnutí,Bloker skift,Umschalten blockieren,,,Anular Alternado,,Kumoa vaihtokytkeminen,Ignorer On/off,Futás sebesség felülírható,Annullamento dell'alternanza,,,Opheffen Toggle,Overstyr veksling,Nadpisz Przełączenie,Ignorar ativar/desativar,,Suprascriere comutare,Переопределить переключение,,Överbryggning av växel,Geçersiz Kılma Değiştirme
If New,PLRMNU_IFNEW,,,,Pokud je nová,Hvis ny,Wenn neu,,Se Nova,Si Nuevo,,Jos uusi,Si nouveau,Ha új,Se nuovo,,,Indien nieuw,Hvis ny,Jeśli Nowe,Quando novo,,Dacă e nouă,Если новое,,Om ny,Eğer Yeni
Equip Weapon Pickups,PLRMNU_EQUIP,,,,Přepnout na sebranou zbraň,Udstyr våbensamlinger,Waffen sofort aktivieren,,,Equipar Armas Recogidas,,Vaihda poimittuun aseeseen,Equiper armes ramassées,Felvett fegyver használata,Equipaggiare le armi prese,,,Wapenuitrusting,Utstyr våpenopptak,Wybierz Broń,Equipar armas,,Echipează armele ridicate,Выбирать подбираемое оружие,,Utrusta vapenplockare,Silah Pikaplarını Donatın
Parental Lock,PLRMNU_PLOCK,,,,Rodičovský zámek,Forældrelås,Kindersicherung,,,Bloqueo Parental,,Lapsilukko,Contrôle Parental,Szülői zár,Blocco genitori,,,Ouderlijk Slot,Foreldrelås,Blokada Rodzicielska,Bloqueio parental,,Control Parental,Родительский контроль,,Föräldralås,Ebeveyn Kilidi
Only preferred,PLRMNU_PREFERRED,,,,Pouze preferované,Kun foretrukket,Nur bevorzugte,,,Solo preferido,,Vain parempaan,Seulement si Préféré,Csak a preferált,Solo preferito,,,Alleen voorkeur,Bare foretrukket,Tylko wybrane,Somente preferido,,Doar preferate,Только выбранный,,Endast föredraget,Sadece tercih edilen
Original Keyboard Turning Speed,PLRMNU_EXHUMEDOLDTURN,,,,Původni rychlost otáčení pomocí klávesnice,Original tastaturets drejehastighed,Originale Tastatur-Drehgeschwindigkeit,,,Velocidad de Giro del Teclado como en Vanilla,,Alkuperäinen näppäinkääntymisnopeus,Vitesse de rotation du clavier original,Eredeti billentyűs fordulás sebesség,Velocità di rotazione della tastiera originale,,,Originele Toetsenbord Draaisnelheid,Original tastatur dreiehastighet,Oryginalna prędkość rozglądania się na klawiaturze,Velocidade de giro original por teclado,,Viteză Rotire cu Tastatură,Изначальная скорость поворота клавиатуры,,Original tangentbordets vridhastighet,Orijinal Klavye Dönüş Hızı
QAV Interpolation,PLRMNU_BLDQAVINTERP,,,,Interpolace QAV,QAV-interpolation,QAV Interpolation,,,Interpolación de QAV,,QAV-interpolaatio,Interpolation de QAV,QAV Interpoláció,Interpolazione QAV,,,QAV Interpolatie,QAV-interpolasjon,Interpolacja QAV,Interpolação QAV,,Interpolare QAV,Сглаживание QAV,,QAV-interpolering,QAV İnterpolasyonu
Weapon Interpolation,PLRMNU_BLDWEAPINTERP,,,,Interpolace zbraní,Våbeninterpolation,Waffeninterpolation,,,Interpolación de armas,,Aseiden interpolaatio,Interpolation des armes,Fegyver Interpoláció,Interpolazione delle armi,,,Wapen interpolatie,Våpeninterpolasjon,Interpolacja Broni,Interpolação de arma,,Interpolare Arme,Сглаживание оружия,,Interpolering av vapen,Silah İnterpolasyonu
,,Render,,,,,,,,,,,,,,,,,,,,,,,,,
True Color Textures,RENDER_TC,,,True Colour Textures,True Color textury,True Color teksturer,True Color Texturen,,,Texturas de Color Verdadero,,True Color -asetukset,Textures Truecolor,24 bit textúrák,Texture a colori reali,,,True Color texturen,Ekte fargeteksturer,Tekstury True Color,Texturas true color,,Texturi Naturale,Полноцветные текстуры,,Texturer i äkta färg,Gerçek Renk Dokular
Pre-load map textures,RENDER_CACHE,,,,Přednačíst textury mapy,Pre-load af kortteksturer,Texturen cachen,,,Precargar texturas de mapa,,Esilataa tason pintakuvioinnit,Précharger textures de la map,Pálya textúrák elő-töltése,Precarica le texture della mappa,,,Map-texturen vooraf laden,Forhåndslaste kartteksturer,Wcześniej Załaduj Tekstury Map,Pré-carregar texturas da fase,,Preîncărcare Texturi Hartă,Предварительная загрузка текстур карты,,Förhandsinläsning av karttexturer,Harita dokularını önceden yükleme
Detail Textures,RENDER_DETAIL,,,,Detailní textury,Detaljerede teksturer,Detailtexturen,,,Texturas de Detalle,,Yksityiskohtaiset pintakuvioinnit,Textures Detail,Részletes textúrák,Texture di dettaglio,,,Detail structuren,Detalj teksturer,Detale Tekstur,Texturas de detalhe,,Detaliu Texturi,Детализация текстур,,Detaljerade texturer,Detay Dokular
Glow Textures,RENDER_GLOW,,,,Svítící textury,Glow teksturer,Leucht-Texturen,,,Texturas con Brillos,,Hehkuvat pintakuvioinnit,Textures Brillance,Világító textúrák,Texture con bagliore,,,Gloed Texturen,Glødende teksturer,Świecące Tekstury,Texturas de brilho,,Strălucire Texturi,Светящиеся текстуры,,Glödande texturer,Parıltı Dokuları
3D Models,RENDER_MODELS,,,,3D modely,3D-modeller,3D Modelle,,,Modelos 3D,,3D-mallit,Modèles 3D,3D modellek,Modelli 3D,,,3D modellen,3D-modeller,Modele 3D,Modelos 3D,,Modele 3D,Трёхмерные модели,,3D-modeller,3D Modeller
"Render Options
",RENDER_OPTIONS,,,,Možnosti vykreslování,"Renderindstillinger
",Rendering-Optionen,,,Opciones de renderización,,Renderointi,Options de rendu,Renderelő opciók,Opzioni di rendering,,,"Render opties
",Alternativer for rendering,Opcje Renderowania,Opções de renderização,,Setări Render,Параметры рендеринга,,"Renderalternativ
","Render Seçenekleri
"
Palette Emulation,RENDER_PALETTEEMU,,,,Emulace paletu,Palet Emulering,Palettenemulation,,,Emulación de Paleta,,Paletin emulaatio,Emulation de Palette,Paletta emuláció,Emulazione Tavolozza,,,Palet Emulatie,Palett-emulering,Emulacja Palety,Emulação de paleta,,Emulare Paletă,Эмуляция палитры,,Palettemulering,Palet Emülasyonu
Palette Interpolation,RENDER_PALINTER,,,,Interpolace palety,Interpolation af paletter,Paletteninterpolation,,,Interpolación de Paleta,,Paletin interpolaatio,Interpolation de Palette,Paletta interpoláció,Interpolazione Tavolozza,,,Palet Interpolatie,Palettinterpolasjon,Interpolacja Palety,Interpolação de paleta,,Interpolare Paletă,Сглаживание палитры,,Interpolering av paletter,Palet Enterpolasyonu
"Ignore file type for music lookup
",ADVSNDMNU_LOOKUPMUS,,,,Při hledání hudby ignorovat formát souboru," Ignorer filtype ved opslag af musik
",Dateityp bei Musiksuche ignorieren,,,Ignorar tipo de archivo al buscar música,,Jätä tiedostotyyppi huomioimatta musiikkihaussa,Ignorer l'extension pour recherche musique,Fájltípus mellőzése zene felkeresésénél,Ignorare il tipo di file per la ricerca di musica,,,Negeer bestandstype voor opzoeken muziek,"Ignorer filtype for musikkoppslag
",Nie sprawdzaj typu pliku przy szukaniu muzyki,Ignorar tipo de arquivo na busca de músicas,,Ignoră tipul fișierului la căutarea muzicii,Игнорировать тип файла при поиске музыки,,"Ignorera filtyp vid sökning av musik
","Müzik araması için dosya türünü yoksay
"
Ignore file type for sound lookup,ADVSNDMNU_LOOKUPSND,,,,Při hledání zvuků ignorovat formát souboru,Ignorer filtype for lydopslag,Dateityp bei Soundsuche ignorieren,,,Ignorar tipo de archivo al buscar sonidos,,Jätä tiedostotyyppi huomioimatta äänihaussa,Ignorer l'extension pour recherche Effet Sonore,Fájltípus mellőzése hang felkeresésénél,Ignorare il tipo di file per la ricerca dei suoni,,,Negeer bestandstype voor opzoeken geluid,Ignorer filtype for lydoppslag,Nie sprawdzaj typu pliku przy szukaniu dźwięków,Ignorar tipo de arquivo na busca de sons,,Ignoră tipul fișierului la căutarea sunetului,Игнорировать тип файла при поиске звука,,Ignorera filtyp för ljuduppslag,Ses araması için dosya türünü yoksay
Show game selection dialog,MISCMNU_QUERYIWAD,,,,Zobrazit dialog pro výběr GRPu,Vis dialogboksen for valg af spil,Zeige Spielauswahl,,Montri GRP elekta dialogo,Mostrar diálogo de selección de juego,,Näytä GRP-valintaikkuna,Afficher la séléction de jeu,Játék választó ablak mutatása,Mostra la schermata della selezione del gioco,GRPの選択画面を表示,GRP 게임 선택창 표시,Toon spel selectie dialoog,Vis dialogboksen for valg av spill,Pokaż ekran wyboru gry,Exibir janela de seleção de jogo,,Afișează fereastra de selecție a jocului,Выбор GRP-файла при запуске,Покажи GRP дијалог за избор,Visa dialogrutan för val av spel,Oyun seçimi iletişim kutusunu göster
,,Display/HUD,,,,,,,,,,,,,,,,,,,,,,,,,
Voxels,DSPLYMNU_VOXELS,,,,Voxely,,Voxel,,Vokseloj,Vóxeles,,Vokselit,,Voxelek,,,,,,Woksele,,,Voxele,Воксели,,Voxels,Vokseller
Shadows,DSPLYMNU_SHADOWS,,,,Stíny,Skygger,Schatten,,Ombroj,Sombras,,Varjot,Ombres,Árnyékok,Ombre,,,Schaduwen,Skygger,Cienie,Sombras,,Umbre,Тени,,Skuggor,Gölgeler
Slope Tilting,DSPLYMNU_SLOPETILT,,,,Naklánět na svazích,Hældning Tilting,Steigungsneigung,,,Inclinarse en Cuestas,,Viettokallistus,Inclinaison sur pentes,Lejtő síkjába dőlés,Inclinazione delle pendenze,,,Helling kantelen,Helling Tilting,Odchylanie przy pochyłościach,Inclinação em declive,,Înclinare pe pante,Наклон на склонах,,Lutning av lutning,Eğim Devirme
View Bobbing,DSPLYMNU_VIEWBOB,,,,Pohupovat pohledem,Visning af vipning,,,,Balanceo Vertical de Vista,,Katseen heilunta,Démarche chaloupée,Fegyvermozgás,Bilanciamento verticale della vista,,,Bekijk Bobbing,Vis bobbing,Pokaż bujanie się w górę i w dół,Balanço vertical de visão,,Mișcare vedere sus-jos,Покачивание камеры,,Vy bobbing,Bobbing'i Görüntüle
View Sway,DSPLYMNU_VIEWSWAY,,,,Kolébat pohledem,Visning af svaj,,,,Balanceo Horizontal de Vista,,Katseen huojunta,Démarche penchante,Nézetmozgás,Ondeggiamento della vista,,,Bekijk slingeren,Vis svaiing,Pokaż bujanie się na boki,Balanço horizontal de visão,,Mișcare ritmică a vederii,Колышание камеры,,Visa svängning,Sway'i Görüntüle
Show clip amount in fullscreen HUD,DSPLYMNU_CLIPAMT,,,,Zobrazit počet zásobníků ve fullscreen HUD,Vis klipmængde i fuldskærms-HUD,Zeige Magazin im Vollbild-HUD,,,Mostrar cuenta de cargador en HUD de pantalla completa,,Näytä lipasmäärä täyden ruudun tilanäytössä,Montrer les chargeurs sur HUD plein écran,Tárak mutatása teljes képernyőben,Mostra la quantità di caricatori nell'HUD a schermo intero,,,Toon clip hoeveelheid in volledig scherm HUD,Vis klippmengde i fullskjerm HUD,Pokaż ilość naboi w pełnoekranowym pasku HUD,Exibir quantidade de munição em tela cheia,,Afișare muniție cartuș,Отображение боезапаса в полноэкранном интерфейсе,,Visa mängden klipp i fullskärms HUD,Klip miktarını tam ekran HUD'da göster
Level Statistics,DSPLYMNU_LEVELSTATS,,,,Statistiky levelu,Niveaustatistik,Levelstatistik,,,Estadísticas de Nivel,,Tason tilastot,Aff. stats niveau,Pálya statisztika,Mostra statistiche livello,レベルステータスを表示する,,Niveaustatistieken,Nivåstatistikk,Statystyki Poziomu,Exibir estatísticas da fase,,Statistici Nivel,Отображение статистики уровня,,Nivåstatistik,Seviye İstatistikleri
Level Statistics Scale,DSPLYMNU_STATSCALE,,,,Velikost statistik,Niveaustatistik Skala,Textgröße für Levelstatistik,,,Escala de Estadísticas de Nivel,,Tason tilastojen skaalaus,Mise à l'échelle stats niveau,Pálya statisztika méret,Scalatura delle statistiche livello,,,Schaal voor niveaustatistieken,Skala for nivåstatistikk,Skala Statystyk Poziomu,Escala das estatísticas da fase,,Scară Statistici Nivel,Размер меню статистики уровня,,Nivåstatistik Skala,Seviye İstatistik Ölçeği
Text Scale,DSPLYMNU_TEXTSCALE,,,,Velikost textu,Tekst Skala,Textgröße,,Skalo de Teksto,Escala de Texto,,Tekstin skaalaus,Mise à l'échelle Texte,Szöveg méret,Scalatura del testo,,,Tekst Schaal,Tekstskala,Skala Tekstu,Escala de texto,,Scară Text,Размер текста,,Skala för text,Metin Ölçeği
Generic,DSPLYMNU_GENERIC,,,,Výchozí,Generisk,Generisch,,Ĝenerala,Genérico,,Yleinen,Générique,Általános,Generico,,,Algemeen,Generisk,Zwykłe,Genérico,,,Обычный,,Generisk,Jenerik
Show Map Name,DSPLYMNU_SHOWMAPNAME,,,,Zobrazit název mapy,Vis kortnavn,"Levelnamen anzeigen
",,Montri Nomon de Mapo,Mostrar Nombre de Mapa,,Näytä tason nimi,Montrer nom map,Pálya név mutatása,Mostra nome della mappa,,,Toon kaart naam,Vis kartnavn,Pokaż nazwę mapy,Exibir nome da fase,,Afișare nume hartă,Отображение названия карты,,Visa kartnamn,Harita Adını Göster
FOV,DSPLYMNU_FOV,,,,Zorné pole (FOV),,Gesichtsfeld,,Vidkampo,,,Näkökenttä,Champ de Vision,Látószög,Campo visivo,,,FOV,FOV,Pole widzenia,Campo de visão,,Câmp vizual,Поле зрения,,FOV,FOV
Crosshair,DSPLYMNU_CROSSHAIR,,,,Zaměřovač,Trådkors,Fadenkreuz,,Reteto,Retícula,,Tähtäin,Viseur,Célkereszt,Mirino,クロスヘア,조준점,Dradenkruis,Trådkors,Celownik,Mira,,Țintă,Прицел,Нишан,Hårkors,Artı işareti
Message Display Style,DSPLYMNU_MESSAGEDISP,,,,Styl zpráv,Visningsstil for meddelelser,Nachrichtenstil,,,Estilo de Mensajes,,Viestien näyttötyyli,Style d'affichage messages,Üzenet megjelenítés mód,Stile di visualizzazione dei messaggi,,,Weergavestijl berichten,Stil for visning av melding,Styl wiadomości,Estilo visual de mensagem,,Mod Afișare Mesaje,Тип отображения сообщений,,Stil för visning av meddelanden,Mesaj Görüntüleme Stili
Ambient Light,DSPLYMNU_AMBIENT_LIGHT,,,,Okolní osvětlení,Omgivende lys,Umgebungslicht,Φως περιβάλλοντος,Ĉirkaŭa Lumo,Luz ambiental,,Tunnelmavalo,Lumière ambiante,Háttérvilágítás,Luce ambientale,周囲光,주변 광,Omgevingslicht,Omgivende lys,Światła otoczenia,Luz ambiente,,Lumină ambientală,Окружающий свет,Амбијенталног светла,Omgivande ljus,Ortam Işığı
Classic,OPTVAL_CLASSIC,,,,Klasický,Klassisk,Klassisch,,Klasika,Clásico,,Perinteinen,Classique,Klasszikus,Classico,,,Klassiek,Klassisk,Klasyczne,Clássico,,Clasic,Классический,,Klassisk,Klasik
Advanced,OPTVAL_ADVANCED,,,,Pokročilý,Avanceret,Erweitert,,Altnivela,Avanzado,,Kehittynyt,Avancé,Haladó,Avanzato,,,Geavanceerd,Avansert,Zaawansowane,Avançado,,Avansat,Расширенный,,Avancerad,Gelişmiş
CD Music Emulation,SNDMNU_CDEMU,,,,Emulace CD hudby,Emulering af CD-musik,CD-Musik-Emulation,,,Emulación de Música de CD,,CD-musiikin emulaatio,Emulation audio CD,CD zene emuláció,Emulazione di musica su CD,,,CD Muziek Emulatie,Emulering av CD-musikk,Emulacja odtwarzania muzyki z płyty,Emulação de música de CD,,Emulare CD muzică,Эмуляция музыки с компакт-дисков,,Emulering av CD-musik,CD Müzik Emülasyonu
Play original Sounds,SNDMNU_WTSOUND,,,,Přehrávat původní zvuky,Afspil originale lyde,Original-Soundeffekte spielen,,,Reproducir sonidos originales,,Toista alkuperäiset äänet,Jouer les sons originaux,Eredeti hangok lejátszása,Riproduci i suoni originali,,,Originele geluiden afspelen,Spill av originale lyder,Odtwarzaj oryginalne dźwięki,Reproduzir sons originais,,Utilizare sunete originale,Воспроизведение оригинальных звуков,,Spela upp originalljud,Orijinal Sesleri Çalın
Developer commentary,SNDMNU_WTCOMMENT,,,,Komentář vývojáře,Udviklerkommentar,Entwicklerkommentar,,,Comentarios del desarrollador,,Kehittäjien kommentit,Commentaire développeur,Fejlesztői kommentár,Commenti degli sviluppatori,デベロッパーのコメンタリー,,Commentaar van de ontwikkelaar,Utviklerkommentarer,Komentarze twórców,Comentário de desenvolvedor,,Comentariu dezvoltatori,Комментарии разработчиков,,Utvecklarkommentarer,Geliştirici yorumu
Play original MIDI music,SNDMNU_WTMUSIC,,,,Přehrávat původní MIDI hudbu,Afspil original MIDI-musik,Original-MIDI-Musik spielen,,,Reproducir música MIDI original,,Toista alkuperäinen MIDI-musiikki,Jouer la musique MIDI originale,Eredeti midi zene lejátszása,Riproduci la musica MIDI originale,,,Speel originele MIDI muziek,Spill av original MIDI-musikk,Odtwarzaj oryginalną muzykę MIDI,Reproduzir música MIDI original,,Utilizare muzică MIDI originală,Воспроизведение оригинальной музыки MIDI,,Spela original MIDI-musik,Orijinal MIDI müzik çalın
Sound Ambience,SNDMNU_AMBIENCE,,,,Okolní zvuky,Lydambiance,Umgebungsgeräusche,,,Sonidos de Ambiente,,Taustaäänet,Ambiance sonore,Ambient hangok,Ambiente sonoro,,,Geluidssfeer,Lyd-atmosfære,Dźwięki Otoczenia,Ambiência de som,,Ambianță,Окружающий звук,,Ljudmiljö,Ses Ambiyansı
"Player Speech
",SNDMNU_SPEECH,,,,Hráčův hlas,"Spiller-tale
",Spielerkommentare,,,Voz de Jugador,,Pelaajan puhe,Paroles du Joueur,Játékos beszéd,"Discorso del giocatore
",,,"Spelerspraak
","Spillerens tale
",Teksty Gracza,Fala do jogador,,Comentariu caracter jucător,Речь игрока,,"Spelartal
","Oyuncu Konuşması
"
